"DateEx","Location","Program","Observers","SongbirdNets","NonSongbirdNets","JTrap","OtherTrap","Heliogoland","VisibleMigration","CoverageCode"
11/17/2012 0:00:00,"MBO","OWLS2012",,120.00,,,,,,
11/18/2012 0:00:00,"MBO","OWLS2012",,120.00,,,,,,
11/19/2012 0:00:00,"MBO","OWLS2012",,120.00,,,,,,
11/20/2012 0:00:00,"MBO","OWLS2012",,96.00,,,,,,
11/21/2012 0:00:00,"MBO","OWLS2012",,84.00,,,,,,
11/21/2012 0:00:00,"MBO","WINTER2012-13",0,15.00,0,0,0,,0,0
11/22/2012 0:00:00,"MBO","OWLS2012",,84.00,,,,,,
11/24/2012 0:00:00,"MBO","WINTER2012-13",0,1.00,0,0,0,,0,0
12/3/2012 0:00:00,"MBO","WINTER2012-13",0,7.00,0,0,0,,0,0
12/7/2012 0:00:00,"MBO","WINTER2012-13",,11.00,,,,,,
12/14/2012 0:00:00,"MBO","WINTER2012-13",0,6.00,0,0,0,,0,0
12/18/2012 0:00:00,"MBO","WINTER2012-13",,,,,,,,
12/22/2012 0:00:00,"MBO","WINTER2012-13",,,,,,,,
12/26/2012 0:00:00,"MBO","WINTER2012-13",,,,,,,,
12/29/2012 0:00:00,"MBO","WINTER2012-13",,,,,,,,
1/3/2013 0:00:00,"MBO","WINTER2012-13",,,,,,,,
1/5/2013 0:00:00,"MBO","WINTER2012-13",0,0.00,0,0,0,,0,0
1/6/2013 0:00:00,"MBO","WINTER2012-13",,,,,,,,
1/7/2013 0:00:00,"MBO","WINTER2012-13",,,,,,,,
1/8/2013 0:00:00,"MIR","SNBU2012-13",,0.00,,,,0,,
1/9/2013 0:00:00,"MBO","WINTER2012-13",,,,,,,,
1/11/2013 0:00:00,"MIR","SNBU2012-13",,0.00,,,,0,,
1/12/2013 0:00:00,"MBO","WINTER2012-13",,,,,,,,
1/17/2013 0:00:00,"MIR","SNBU2012-13",,0.00,,,,0,,
1/18/2013 0:00:00,"MBO","WINTER2012-13",,,,,,,,
1/19/2013 0:00:00,"MBO","WINTER2012-13",,,,,,,,
1/19/2013 0:00:00,"MIR","SNBU2012-13",,0.00,,,,0,,
1/20/2013 0:00:00,"MIR","SNBU2012-13",,0.00,,,,0,,
1/21/2013 0:00:00,"MBO","WINTER2012-13",,,,,,,,
1/24/2013 0:00:00,"MBO","WINTER2012-13",,,,,,,,
1/24/2013 0:00:00,"MIR","SNBU2012-13",,0.00,,,,0,,
1/26/2013 0:00:00,"MBO","WINTER2012-13",,,,,,,,
1/27/2013 0:00:00,"MBO","WINTER2012-13",,,,,,,,
1/28/2013 0:00:00,"MBO","WINTER2012-13",,,,,,,,
1/29/2013 0:00:00,"MIR","SNBU2012-13",,0.00,,,,0,,
1/30/2013 0:00:00,"MBO","WINTER2012-13",,,,,,,,
2/3/2013 0:00:00,"MIR","SNBU2012-13",,0.00,,,,0,,
2/6/2013 0:00:00,"MBO","WINTER2012-13",,,,,,,,
2/6/2013 0:00:00,"MIR","SNBU2012-13",,0.00,,,,0,,
2/9/2013 0:00:00,"MIR","SNBU2012-13",,0.00,,,,0,,
2/10/2013 0:00:00,"MBO","WINTER2012-13",,,,,,,,
2/16/2013 0:00:00,"MBO","WINTER2012-13",,,,,,,,
2/20/2013 0:00:00,"MIR","SNBU2012-13",,0.00,,,,0,,
2/21/2013 0:00:00,"MIR","SNBU2012-13",,0.00,,,,0,,
2/22/2013 0:00:00,"MBO","WINTER2012-13",0,4.00,0,0,0,,0,0
2/23/2013 0:00:00,"MIR","SNBU2012-13",,0.00,,,,0,,
2/24/2013 0:00:00,"MBO","WINTER2012-13",0,7.00,0,0,0,,0,0
2/28/2013 0:00:00,"MIR","SNBU2012-13",,0.00,,,,0,,
3/1/2013 0:00:00,"MIR","SNBU2012-13",,0.00,,,,0,,
3/2/2013 0:00:00,"MBO","WINTER2012-13",,,,,,,,
3/2/2013 0:00:00,"MIR","SNBU2012-13",,0.00,,,,0,,
3/3/2013 0:00:00,"MIR","SNBU2012-13",,0.00,,,,0,,
3/4/2013 0:00:00,"MIR","SNBU2012-13",,0.00,,,,0,,
3/5/2013 0:00:00,"MIR","SNBU2012-13",,0.00,,,,0,,
3/7/2013 0:00:00,"MBO","WINTER2012-13",,,,,,,,
3/7/2013 0:00:00,"MIR","SNBU2012-13",,0.00,,,,0,,
3/9/2013 0:00:00,"MBO","WINTER2012-13",,,,,,,,
3/9/2013 0:00:00,"MIR","SNBU2012-13",,0.00,,,,0,,
3/10/2013 0:00:00,"MBO","WINTER2012-13",0,8.00,0,0,0,,0,0
3/11/2013 0:00:00,"MBO","WINTER2012-13",,,,,,,,
3/13/2013 0:00:00,"MBO","WINTER2012-13",,,,,,,,
3/14/2013 0:00:00,"MBO","WINTER2012-13",,,,,,,,
3/16/2013 0:00:00,"MBO","WINTER2012-13",,,,,,,,
3/18/2013 0:00:00,"MBO","WINTER2012-13",,,,,,,,
3/21/2013 0:00:00,"MBO","WINTER2012-13",,,,,,,,
3/22/2013 0:00:00,"MBO","WINTER2012-13",0,7.00,0,0,0,,0,0
3/24/2013 0:00:00,"MBO","WINTER2012-13",0,8.00,0,0,0,,0,0
3/26/2013 0:00:00,"MBO","WINTER2012-13",0,8.50,0,0,0,,0,0
3/27/2013 0:00:00,"MBO","WINTER2012-13",0,12.50,0,0,0,,0,0
3/28/2013 0:00:00,"MBO","SMMP2013",,,,,,,,1
3/29/2013 0:00:00,"MBO","SMMP2013",,,,,,,,1
3/30/2013 0:00:00,"MBO","SMMP2013",0.5,0.00,,,,,,1.5
3/31/2013 0:00:00,"MBO","SMMP2013",,,,,,,,1
4/1/2013 0:00:00,"MBO","SMMP2013",,,,,,,,1
4/2/2013 0:00:00,"MBO","SMMP2013",,,,,,,,1
4/3/2013 0:00:00,"MBO","SMMP2013",,,,,,,,1
4/4/2013 0:00:00,"MBO","SMMP2013",,,,,,,,1
4/5/2013 0:00:00,"MBO","SMMP2013",1,,,,,,,1.5
4/6/2013 0:00:00,"MBO","SMMP2013",0.5,,,,,,,1.5
4/7/2013 0:00:00,"MBO","SMMP2013",2,,,,,,,1.5
4/8/2013 0:00:00,"MBO","SMMP2013",,,,,,,,1
4/9/2013 0:00:00,"MBO","SMMP2013",,,,,,,,1
4/10/2013 0:00:00,"MBO","SMMP2013",,,,,,,,1
4/11/2013 0:00:00,"MBO","SMMP2013",,,,,,,,1
4/12/2013 0:00:00,"MBO","SMMP2013",,,,,,,,1
4/13/2013 0:00:00,"MBO","SMMP2013",0.5,,,,,,,1.5
4/14/2013 0:00:00,"MBO","SMMP2013",,,,,,,,1
4/15/2013 0:00:00,"MBO","SMMP2013",,,,,,,,1
4/16/2013 0:00:00,"MBO","SMMP2013",,,,,,,,1
4/17/2013 0:00:00,"MBO","SMMP2013",,,,,,,,1
4/18/2013 0:00:00,"MBO","SMMP2013",9,60.00,0,0,0,,0,4.5
4/19/2013 0:00:00,"MBO","SMMP2013",15.5,80.00,,,,,,5
4/20/2013 0:00:00,"MBO","SMMP2013",11,60.00,,,,,,4.5
4/21/2013 0:00:00,"MBO","SMMP2013",15,75.00,,,,,,5
4/22/2013 0:00:00,"MBO","SMMP2013",12,76.00,,,,,,5
4/23/2013 0:00:00,"MBO","SMMP2013",17,80.00,0,0,0,,0,5
4/24/2013 0:00:00,"MBO","SMMP2013",16.8,80.00,,,,,,5
4/25/2013 0:00:00,"MBO","SMMP2013",5.5,5.00,,,,,,2.5
4/26/2013 0:00:00,"MBO","SMMP2013",13,40.00,,,,,,4
4/27/2013 0:00:00,"MBO","SMMP2013",8,80.00,0,0,0,,0,4.5
4/28/2013 0:00:00,"MBO","SMMP2013",9.5,80.00,,,,,,5
4/29/2013 0:00:00,"MBO","SMMP2013",15.3,80.00,,,,,,5
4/30/2013 0:00:00,"MBO","SMMP2013",19.5,34.00,,,,,,4
5/1/2013 0:00:00,"MBO","SMMP2013",27.3,80.00,,,,,,5
5/2/2013 0:00:00,"MBO","SMMP2013",13.3,80.00,,,,,,5
5/3/2013 0:00:00,"MBO","SMMP2013",18.8,80.00,,,,,,5
5/4/2013 0:00:00,"MBO","SMMP2013",12.5,80.00,,,,,,5
5/5/2013 0:00:00,"MBO","SMMP2013",16.5,80.00,,,,,,5
5/6/2013 0:00:00,"MBO","SMMP2013",9,80.00,,,,,,5
5/7/2013 0:00:00,"MBO","SMMP2013",18.9,80.00,,,,,,5
5/8/2013 0:00:00,"MBO","SMMP2013",19,80.00,,,,,,5
5/9/2013 0:00:00,"MBO","SMMP2013",16,80.00,,,,,,5
5/10/2013 0:00:00,"MBO","SMMP2013",14.5,80.00,,,,,,5
5/11/2013 0:00:00,"MBO","SMMP2013",5,22.00,,,,,,2.5
5/12/2013 0:00:00,"MBO","SMMP2013",15.5,64.00,,,,,,4.5
5/13/2013 0:00:00,"MBO","SMMP2013",4.3,1.00,,,,,,2.5
5/14/2013 0:00:00,"MBO","SMMP2013",16.3,80.00,,,,,,5
5/15/2013 0:00:00,"MBO","SMMP2013",11.5,80.00,,,,,,5
5/16/2013 0:00:00,"HIN","GWWA2013",,0.00,,,,0,,
5/16/2013 0:00:00,"MBO","SMMP2013",21.5,80.00,,,,,,5
5/17/2013 0:00:00,"HIN","GWWA2013",,0.00,,,,0,,
5/17/2013 0:00:00,"MBO","SMMP2013",11.5,80.00,,,,,,5
5/18/2013 0:00:00,"HIN","GWWA2013",,0.00,,,,0,,
5/18/2013 0:00:00,"MBO","SMMP2013",9,80.00,,,,,,5
5/19/2013 0:00:00,"HIN","GWWA2013",,0.00,,,,0,,
5/19/2013 0:00:00,"MBO","SMMP2013",15.8,80.00,,,,,,5
5/20/2013 0:00:00,"HIN","GWWA2013",,0.00,,,,0,,
5/20/2013 0:00:00,"MBO","SMMP2013",13,52.00,,,,,,4.5
5/21/2013 0:00:00,"HIN","GWWA2013",,0.00,,,,0,,
5/21/2013 0:00:00,"MBO","SMMP2013",3.8,30.00,,,,,,3
5/22/2013 0:00:00,"HIN","GWWA2013",,0.00,,,,0,,
5/22/2013 0:00:00,"MBO","SMMP2013",15,80.00,,,,,,5
5/23/2013 0:00:00,"MBO","SMMP2013",10.5,72.00,,,,,,4.5
5/23/2013 0:00:00,"VICT","PEFA",,0.00,,,,0,,
5/24/2013 0:00:00,"MBO","SMMP2013",0,0.00,,,,,,1
5/25/2013 0:00:00,"MBO","SMMP2013",4,52.80,,,,,,3.5
5/26/2013 0:00:00,"MBO","SMMP2013",2.5,0.00,,,,,,1.5
5/27/2013 0:00:00,"MBO","SMMP2013",17.5,80.00,,,,,,5
5/28/2013 0:00:00,"MBO","SMMP2013",19.3,80.00,,,,,,5
5/29/2013 0:00:00,"MBO","SMMP2013",13,40.00,,,,,,4
5/30/2013 0:00:00,"MBO","SMMP2013",12.5,80.00,,,,,,5
5/31/2013 0:00:00,"MBO","NEST2013",0,0.00,0,0,0,,0,0
5/31/2013 0:00:00,"MBO","SMMP2013",16.8,80.00,,,,,,5
6/1/2013 0:00:00,"MBO","SMMP2013",7.8,80.00,,,,,,4.5
6/2/2013 0:00:00,"MBO","SMMP2013",0,0.00,,,,,,1
6/3/2013 0:00:00,"MBO","SMMP2013",,,,,,,,1
6/4/2013 0:00:00,"MBO","SMMP2013",0,0.00,,,,,,1
6/4/2013 0:00:00,"UDEM","PEFA",,0.00,,,,0,,
6/5/2013 0:00:00,"MBO","SMMP2013",0,0.00,,,,,,1
6/6/2013 0:00:00,"MBO","MAPS2013",0,54.00,0,0,0,,0,0
6/15/2013 0:00:00,"MBO","MAPS2013",0,54.00,0,0,0,,0,0
6/23/2013 0:00:00,"MBO","MAPS2013",0,54.00,0,0,0,,0,0
6/25/2013 0:00:00,"MBO","NEST2013",0,0.00,0,0,0,,0,0
7/6/2013 0:00:00,"MBO","MAPS2013",0,54.00,0,0,0,,0,0
7/12/2013 0:00:00,"ARBO","NEST2013",,0.00,,,,0,,
7/14/2013 0:00:00,"DORV","NEST2013",,0.00,,,,0,,
7/14/2013 0:00:00,"MBO","MAPS2013",0,54.00,0,0,0,,0,0
7/16/2013 0:00:00,"NICH","NICHOIR",,0.00,,,,0,,
7/21/2013 0:00:00,"MBO","MAPS2013",0,54.00,0,0,0,,0,0
7/29/2013 0:00:00,"MBO","MAPS2013",0,54.00,0,0,0,,0,0
8/1/2013 0:00:00,"MBO","FMMP2013",19.5,80.00,0,0,0,,0,5
8/2/2013 0:00:00,"MBO","FMMP2013",9.5,80.00,,,,,,5
8/3/2013 0:00:00,"MBO","FMMP2013",11.5,80.00,,,,,,5
8/4/2013 0:00:00,"MBO","FMMP2013",14,80.00,,,,,,5
8/5/2013 0:00:00,"MBO","FMMP2013",10.5,80.00,,,,,,5
8/6/2013 0:00:00,"MBO","FMMP2013",8.5,80.00,,,,,,4.5
8/7/2013 0:00:00,"MBO","FMMP2013",8,80.00,,,,,,4.5
8/8/2013 0:00:00,"MBO","FMMP2013",7,80.00,,,,,,4.5
8/9/2013 0:00:00,"MBO","FMMP2013",9.5,80.00,,,,,,5
8/10/2013 0:00:00,"MBO","FMMP2013",8.5,80.00,,,,,,4.5
8/11/2013 0:00:00,"MBO","FMMP2013",13,80.00,,,,,,5
8/12/2013 0:00:00,"MBO","FMMP2013",11,80.00,,,,,,5
8/13/2013 0:00:00,"MBO","FMMP2013",2,48.00,,,,,,2.5
8/14/2013 0:00:00,"MBO","FMMP2013",9,42.00,,,,,,4
8/15/2013 0:00:00,"MBO","FMMP2013",11.5,80.00,,,,,,5
8/15/2013 0:00:00,"NICH","NICHOIR",,0.00,,,,0,,
8/16/2013 0:00:00,"MBO","FMMP2013",10.5,80.00,,,,,,5
8/17/2013 0:00:00,"MBO","FMMP2013",15,80.00,0,0,0,,0,5
8/18/2013 0:00:00,"MBO","FMMP2013",21.5,80.00,0,0,0,,0,5
8/19/2013 0:00:00,"MBO","FMMP2013",10,80.00,0,0,0,,0,5
8/20/2013 0:00:00,"MBO","FMMP2013",14.8,80.00,0,0,0,,0,5
8/21/2013 0:00:00,"MBO","FMMP2013",16.8,80.00,0,0,0,,0,5
8/22/2013 0:00:00,"MBO","FMMP2013",6.5,60.00,0,0,0,,0,4
8/23/2013 0:00:00,"MBO","FMMP2013",8.4,80.00,0,0,0,,0,4.5
8/24/2013 0:00:00,"MBO","FMMP2013",11,79.50,0,0,0,,0,5
8/25/2013 0:00:00,"MBO","FMMP2013",6,80.00,0,0,0,,0,4.5
8/26/2013 0:00:00,"MBO","FMMP2013",5.5,80.00,0,0,0,,0,4
8/27/2013 0:00:00,"MBO","FMMP2013",14,80.00,0,0,0,,0,5
8/28/2013 0:00:00,"MBO","FMMP2013",14,80.00,0,0,0,,0,5
8/29/2013 0:00:00,"MBO","FMMP2013",8.5,80.00,0,0,0,,0,4.5
8/30/2013 0:00:00,"MBO","FMMP2013",10,80.00,0,0,0,,0,5
8/31/2013 0:00:00,"MBO","FMMP2013",9,80.00,0,0,0,,0,5
9/1/2013 0:00:00,"MBO","FMMP2013",15,80.00,0,0,0,,0,5
9/2/2013 0:00:00,"MBO","FMMP2013",6.8,46.00,0,0,0,,0,3.5
9/3/2013 0:00:00,"MBO","FMMP2013",1.5,80.00,0,0,0,,0,3.5
9/4/2013 0:00:00,"MBO","FMMP2013",8.5,80.00,0,0,0,,0,4.5
9/5/2013 0:00:00,"MBO","FMMP2013",11,80.00,0,0,0,,0,5
9/6/2013 0:00:00,"MBO","FMMP2013",9.3,80.00,0,0,0,,0,5
9/7/2013 0:00:00,"MBO","FMMP2013",13.8,80.00,0,0,0,,0,5
9/8/2013 0:00:00,"MBO","FMMP2013",10.8,80.00,0,0,0,,0,5
9/9/2013 0:00:00,"MBO","FMMP2013",10.5,80.00,0,0,0,,0,5
9/10/2013 0:00:00,"MBO","FMMP2013",1,0.00,,,,,,1.5
9/11/2013 0:00:00,"MBO","FMMP2013",18,80.00,0,0,0,,0,5
9/12/2013 0:00:00,"MBO","FMMP2013",1.5,12.50,,,,,,2
9/13/2013 0:00:00,"MBO","FMMP2013",8.5,73.00,0,0,0,,0,4
9/14/2013 0:00:00,"MBO","FMMP2013",16.5,80.00,,,,,,5
9/15/2013 0:00:00,"MBO","FMMP2013",13.5,80.00,,,,,,5
9/16/2013 0:00:00,"MBO","FMMP2013",8.5,64.00,,,,,,4
9/17/2013 0:00:00,"MBO","FMMP2013",12,80.00,,,,,,5
9/18/2013 0:00:00,"MBO","FMMP2013",23,80.00,,,,,,5
9/19/2013 0:00:00,"MBO","FMMP2013",9.5,80.00,0,0,0,,0,5
9/20/2013 0:00:00,"MBO","FMMP2013",15.3,80.00,0,0,0,,0,5
9/21/2013 0:00:00,"MBO","FMMP2013",23,80.00,0,0,0,,0,5
9/22/2013 0:00:00,"MBO","FMMP2013",15,65.60,0,0,0,,0,4.5
9/23/2013 0:00:00,"MBO","FMMP2013",12,80.00,0,0,0,,0,5
9/24/2013 0:00:00,"MBO","FMMP2013",11.8,76.00,0,0,0,,0,5
9/25/2013 0:00:00,"MBO","FMMP2013",20.3,80.00,0,0,0,,0,5
9/26/2013 0:00:00,"MBO","FMMP2013",17.5,80.00,0,0,0,,0,5
9/26/2013 0:00:00,"MBO","OWLS2013",0,56.00,0,0,0,,0,0
9/27/2013 0:00:00,"MBO","FMMP2013",8,80.00,0,0,0,,0,4.5
9/27/2013 0:00:00,"MBO","OWLS2013",0,56.00,0,0,0,,0,0
9/28/2013 0:00:00,"MBO","FMMP2013",17.8,72.00,0,0,0,,0,4.5
9/28/2013 0:00:00,"MBO","OWLS2013",0,56.00,0,0,0,,0,0
9/29/2013 0:00:00,"MBO","FMMP2013",18,76.00,0,0,0,,0,5
9/29/2013 0:00:00,"MBO","OWLS2013",0,56.70,0,0,0,,0,0
9/30/2013 0:00:00,"MBO","FMMP2013",7,80.00,0,0,0,,0,4.5
9/30/2013 0:00:00,"MBO","OWLS2013",0,58.10,0,0,0,,0,0
10/1/2013 0:00:00,"MBO","FMMP2013",10.5,78.00,0,0,0,,0,5
10/1/2013 0:00:00,"MBO","OWLS2013",0,37.00,0,0,0,,0,0
10/2/2013 0:00:00,"MBO","FMMP2013",12,80.00,0,0,0,,0,5
10/2/2013 0:00:00,"MBO","OWLS2013",0,58.10,0,0,0,,0,0
10/3/2013 0:00:00,"MBO","FMMP2013",8,80.00,0,0,0,,0,4.5
10/3/2013 0:00:00,"MBO","OWLS2013",0,58.10,0,0,0,,0,0
10/4/2013 0:00:00,"MBO","FMMP2013",9,63.00,0,0,0,,0,4.5
10/4/2013 0:00:00,"MBO","OWLS2013",0,58.80,0,0,0,,0,0
10/5/2013 0:00:00,"MBO","FMMP2013",19.8,80.00,0,0,0,,0,5
10/5/2013 0:00:00,"MBO","OWLS2013",0,58.80,0,0,0,,0,0
10/6/2013 0:00:00,"MBO","FMMP2013",17.5,68.00,0,0,0,,0,4.5
10/7/2013 0:00:00,"MBO","FMMP2013",7.8,54.00,0,0,0,,0,4
10/8/2013 0:00:00,"MBO","FMMP2013",15,80.00,0,0,0,,0,5
10/8/2013 0:00:00,"MBO","OWLS2013",0,60.20,0,0,0,,0,0
10/9/2013 0:00:00,"MBO","FMMP2013",18.8,80.00,0,0,0,,0,5
10/9/2013 0:00:00,"MBO","OWLS2013",0,60.20,0,0,0,,0,0
10/10/2013 0:00:00,"MBO","FMMP2013",8.3,80.00,,,,,,4.5
10/10/2013 0:00:00,"MBO","OWLS2013",0,60.20,0,0,0,,0,0
10/11/2013 0:00:00,"MBO","FMMP2013",12.5,80.00,,,,,,5
10/11/2013 0:00:00,"MBO","OWLS2013",0,60.20,0,0,0,,0,0
10/12/2013 0:00:00,"MBO","FMMP2013",9.5,80.00,,,,,,5
10/12/2013 0:00:00,"MBO","OWLS2013",0,60.90,0,0,0,,0,0
10/13/2013 0:00:00,"MBO","FMMP2013",16,80.00,,,,,,5
10/13/2013 0:00:00,"MBO","OWLS2013",0,44.10,0,0,0,,0,0
10/14/2013 0:00:00,"MBO","FMMP2013",10.5,42.00,,,,,,4
10/14/2013 0:00:00,"MBO","OWLS2013",0,61.60,0,0,0,,0,0
10/15/2013 0:00:00,"MBO","FMMP2013",8,80.00,,,,,,4.5
10/15/2013 0:00:00,"MBO","OWLS2013",0,61.60,0,0,0,,0,0
10/16/2013 0:00:00,"MBO","FMMP2013",13.8,55.50,,,,,,4.5
10/16/2013 0:00:00,"MBO","OWLS2013",0,26.60,0,0,0,,0,0
10/17/2013 0:00:00,"MBO","FMMP2013",10,63.00,,,,,,4.5
10/17/2013 0:00:00,"MBO","OWLS2013",0,37.10,0,0,0,,0,0
10/18/2013 0:00:00,"MBO","FMMP2013",10.3,56.00,,,,,,4.5
10/19/2013 0:00:00,"MBO","FMMP2013",15.8,80.00,,,,,,5
10/20/2013 0:00:00,"MBO","FMMP2013",6,0.00,,,,,,2.5
10/20/2013 0:00:00,"MBO","OWLS2013",0,63.70,0,0,0,,0,0
10/21/2013 0:00:00,"MBO","FMMP2013",9,64.00,,,,,,4.5
10/21/2013 0:00:00,"MBO","OWLS2013",0,53.90,0,0,0,,0,0
10/22/2013 0:00:00,"MBO","FMMP2013",2,0.00,,,,,,1.5
10/22/2013 0:00:00,"MBO","OWLS2013",0,64.40,0,0,0,,0,0
10/23/2013 0:00:00,"MBO","FMMP2013",7.3,80.00,,,,,,4.5
10/23/2013 0:00:00,"MBO","OWLS2013",0,64.40,0,0,0,,0,0
10/24/2013 0:00:00,"MBO","FMMP2013",7,80.00,,,,,,4.5
10/24/2013 0:00:00,"MBO","OWLS2013",0,47.60,0,0,0,,0,0
10/25/2013 0:00:00,"MBO","FMMP2013",13.3,80.00,,,,,,5
10/25/2013 0:00:00,"MBO","OWLS2013",0,65.10,0,0,0,,0,0
10/26/2013 0:00:00,"MBO","FMMP2013",1,0.00,,,,,,1.5
10/27/2013 0:00:00,"MBO","FMMP2013",4,80.00,,,,,,4
10/27/2013 0:00:00,"MBO","OWLS2013",0,65.10,0,0,0,,0,0
10/28/2013 0:00:00,"MBO","FMMP2013",6.5,31.20,,,,,,3.5
10/28/2013 0:00:00,"MBO","OWLS2013",0,65.10,0,0,0,,0,0
10/29/2013 0:00:00,"MBO","FMMP2013",13.5,80.00,,,,,,5
10/29/2013 0:00:00,"MBO","OWLS2013",0,65.80,0,0,0,,0,0
10/30/2013 0:00:00,"MBO","FMMP2013",14.8,80.00,,,,,,5
10/30/2013 0:00:00,"MBO","OWLS2013",0,66.50,0,0,0,,0,0
11/2/2013 0:00:00,"MBO","OWLS2013",0,56.70,0,0,0,,0,0
11/3/2013 0:00:00,"MBO","OWLS2013",0,67.90,0,0,0,,0,0
11/3/2013 0:00:00,"MBO","WINTER2013-14",0,7.00,0,0,0,,0,0
11/4/2013 0:00:00,"MBO","OWLS2013",0,67.90,0,0,0,,0,0
11/5/2013 0:00:00,"MBO","OWLS2013",0,67.90,0,0,0,,0,0
11/6/2013 0:00:00,"MBO","WINTER2013-14",,6.00,,,,,,
11/9/2013 0:00:00,"MBO","WINTER2013-14",0,7.00,0,0,0,,0,0
11/17/2013 0:00:00,"MBO","WINTER2013-14",0,9.00,0,0,0,,0,0
11/21/2013 0:00:00,"MBO","WINTER2013-14",0,10.50,0,0,0,,0,0
12/3/2013 0:00:00,"MBO","WINTER2013-14",0,8.00,0,0,0,,0,0
12/18/2013 0:00:00,"MIR","SNBU2013-14",,0.00,,,,0,,
12/19/2013 0:00:00,"MBO","WINTER2013-14",,,,,,,,
12/20/2013 0:00:00,"MIR","SNBU2013-14",,0.00,,,,0,,
12/20/2013 0:00:00,"SAWY","SNBU2013-14",,0.00,,,,0,,
12/21/2013 0:00:00,"MIR","SNBU2013-14",,0.00,,,,0,,
12/23/2013 0:00:00,"MIR","SNBU2013-14",,0.00,,,,0,,
12/26/2013 0:00:00,"MBO","WINTER2013-14",,,,,,,,
12/27/2013 0:00:00,"MIR","SNBU2013-14",,0.00,,,,0,,
12/28/2013 0:00:00,"MBO","WINTER2013-14",,,,,,,,
12/28/2013 0:00:00,"MIR","SNBU2013-14",,0.00,,,,0,,
1/4/2014 0:00:00,"MBO","WINTER2013-14",,,,,,,,
1/5/2014 0:00:00,"MBO","WINTER2013-14",,,,,,,,
1/7/2014 0:00:00,"MIR","SNBU2013-14",,0.00,,,,0,,
1/9/2014 0:00:00,"MIR","SNBU2013-14",,0.00,,,,0,,
1/10/2014 0:00:00,"MIR","SNBU2013-14",,0.00,,,,0,,
1/12/2014 0:00:00,"MBO","WINTER2013-14",,,,,,,,
1/15/2014 0:00:00,"STRO","SNBU2013-14",,0.00,,,,0,,
1/18/2014 0:00:00,"MIR","SNBU2013-14",,0.00,,,,0,,
1/18/2014 0:00:00,"MTLA","SNBU2013-14",,0.00,,,,0,,
1/19/2014 0:00:00,"MBO","WINTER2013-14",,,,,,,,
1/19/2014 0:00:00,"STRO","SNBU2013-14",,0.00,,,,0,,
1/20/2014 0:00:00,"MIR","SNBU2013-14",,0.00,,,,0,,
1/21/2014 0:00:00,"MIR","SNBU2013-14",,0.00,,,,0,,
1/21/2014 0:00:00,"MTLA","SNBU2013-14",,0.00,,,,0,,
1/23/2014 0:00:00,"MBO","WINTER2013-14",,,,,,,,
1/23/2014 0:00:00,"MIR","SNBU2013-14",,0.00,,,,0,,
1/24/2014 0:00:00,"MIR","SNBU2013-14",,0.00,,,,0,,
1/24/2014 0:00:00,"STRO","SNBU2013-14",,0.00,,,,0,,
1/25/2014 0:00:00,"MBO","WINTER2013-14",,,,,,,,
1/25/2014 0:00:00,"MIR","SNBU2013-14",,0.00,,,,0,,
1/25/2014 0:00:00,"MTLA","SNBU2013-14",,0.00,,,,0,,
1/26/2014 0:00:00,"MIR","SNBU2013-14",,0.00,,,,0,,
1/26/2014 0:00:00,"STRO","SNBU2013-14",,0.00,,,,0,,
1/27/2014 0:00:00,"MIR","SNBU2013-14",,0.00,,,,0,,
1/28/2014 0:00:00,"MIR","SNBU2013-14",,0.00,,,,0,,
1/29/2014 0:00:00,"COOK","SNBU2013-14",,0.00,,,,0,,
1/29/2014 0:00:00,"STRO","SNBU2013-14",,0.00,,,,0,,
1/30/2014 0:00:00,"MBO","WINTER2013-14",,,,,,,,
1/30/2014 0:00:00,"MIR","SNBU2013-14",,0.00,,,,0,,
1/30/2014 0:00:00,"MTCH","SNBU2013-14",,0.00,,,,0,,
1/30/2014 0:00:00,"MTLA","SNBU2013-14",,0.00,,,,0,,
1/30/2014 0:00:00,"STRO","SNBU2013-14",,0.00,,,,0,,
1/31/2014 0:00:00,"MIR","SNBU2013-14",,0.00,,,,0,,
2/1/2014 0:00:00,"MBO","WINTER2013-14",,,,,,,,
2/1/2014 0:00:00,"MIR","SNBU2013-14",,0.00,,,,0,,
2/1/2014 0:00:00,"MTCH","SNBU2013-14",,0.00,,,,0,,
2/1/2014 0:00:00,"STRO","SNBU2013-14",,0.00,,,,0,,
2/2/2014 0:00:00,"MBO","WINTER2013-14",,,,,,,,
2/2/2014 0:00:00,"MIR","SNBU2013-14",,0.00,,,,0,,
2/3/2014 0:00:00,"COOK","SNBU2013-14",,0.00,,,,0,,
2/3/2014 0:00:00,"MBO","WINTER2013-14",,,,,,,,
2/3/2014 0:00:00,"MIR","SNBU2013-14",,0.00,,,,0,,
2/4/2014 0:00:00,"COOK","SNBU2013-14",,0.00,,,,0,,
2/4/2014 0:00:00,"MBO","WINTER2013-14",,,,,,,,
2/4/2014 0:00:00,"MTCH","SNBU2013-14",,0.00,,,,0,,
2/4/2014 0:00:00,"STRO","SNBU2013-14",,0.00,,,,0,,
2/5/2014 0:00:00,"COOK","SNBU2013-14",,0.00,,,,0,,
2/5/2014 0:00:00,"MIR","SNBU2013-14",,0.00,,,,0,,
2/5/2014 0:00:00,"MTCH","SNBU2013-14",,0.00,,,,0,,
